po_number,po_item,vendor_id,category_code,plant_code,po_date,net_value_inr,quantity,unit,currency,doc_type,is_deleted
4500012605,10,0000013492,071,7700,2025-10-10,5000.0,1609.17,EA,INR,MK,False
4500010701,30,0000014186,060,3300,2023-05-23,200218.0,683.54,EA,INR,NB,False
4500008586,20,0000013188,051,6600,2023-01-18,2999353.4,510.84,EA,INR,NB,False
4500009457,30,0000014415,054,7700,2024-06-03,10046.6,391.67,EA,INR,NB,False
4500012977,20,0000013405,072,2200,2023-06-11,5000.0,1854.41,EA,INR,UB,False
4500007842,10,0000014845,047,6600,2023-12-16,50000.0,1967.85,L,INR,NB,False
4500000776,50,0000014642,005,5500,2023-02-11,642892.1,2642.61,MT,INR,MK,False
4500009526,60,0000014652,054,7700,2024-08-17,10011.2,1964.49,MT,INR,NB,False
4500002855,10,0000014360,017,3300,2024-08-20,24766.82,175.72,SET,INR,NB,False
4500005199,30,0000013568,033,3300,2023-08-22,1000000.0,3254.41,MT,INR,NB,False
4500000773,20,0000014642,005,5500,2024-08-22,500000.0,3173.08,L,INR,NB,False
4500009392,30,0000014527,054,5500,2025-03-30,10349.99,1515.42,KG,INR,NB,False
4500004856,30,0000014208,031,6600,2025-04-09,500034.92,4523.66,KG,INR,NB,False
4500013330,40,0000012915,073,7700,2024-08-11,5004.98,2776.05,KG,INR,NB,False
4500004227,10,0000012408,028,7700,2025-06-11,500000.0,4898.35,SET,INR,NB,False
4500009986,30,0000012450,056,4400,2023-03-15,10398.86,4843.49,L,INR,NB,False
4500007329,40,0000014543,044,7700,2023-07-11,55617.92,2543.64,MT,EUR,FO,False
4500009715,20,0000013047,055,5500,2023-07-25,248656.97,66.79,KG,EUR,NB,False
4500006842,10,0000013717,042,3300,2023-11-18,100005.58,4248.66,KG,INR,NB,False
4500007992,20,0000012692,048,4400,2024-07-27,50009.5,4414.25,EA,INR,NB,False
4500013882,20,0000013308,074,1100,2024-02-04,1989523.55,870.91,L,INR,NB,False
4500010131,20,0000014418,057,6600,2024-06-04,26476.06,1710.69,LOT,INR,NB,False
4500011881,20,0000012979,066,6600,2024-08-23,270656.59,3562.87,EA,INR,NB,False
4500000618,50,0000013382,004,3300,2024-08-03,4197263.38,1040.66,EA,INR,FO,False
4500001301,30,0000012902,009,7700,2023-07-30,10000.59,370.8,EA,INR,NB,False
4500001769,20,0000012345,010,3300,2023-07-23,10111.53,3766.41,EA,INR,FO,False
4500004720,50,0000014460,031,6600,2024-11-06,9866589.55,2421.67,KG,INR,NB,False
4500008928,20,0000013762,052,2200,2025-02-22,42172.51,2348.77,SET,INR,NB,False
4500012796,30,0000013492,071,1100,2023-01-16,5000.0,3207.05,MT,INR,NB,False
4500007020,30,0000013279,043,1100,2025-01-05,100013.97,4403.98,LOT,INR,NB,False
4500005593,10,0000013550,036,5500,2023-02-12,1006191.81,1729.94,EA,INR,NB,False
4500011189,40,0000015095,062,4400,2023-12-03,59752.72,2574.97,KG,INR,NB,False
4500007831,30,0000014845,047,3300,2023-12-27,50000.0,3902.03,KG,INR,FO,False
4500005311,30,0000014516,034,1100,2023-05-17,1000059.53,3619.51,EA,INR,MK,False
4500001143,40,0000012826,009,5500,2023-03-24,10000.03,4055.27,EA,USD,NB,False
4500009048,40,0000014022,052,7700,2025-04-15,30947.62,4470.83,LOT,INR,NB,False
4500013231,40,0000013405,072,1100,2024-01-27,5015.91,4314.43,EA,INR,MK,False
4500010004,20,0000013728,056,4400,2023-08-28,13795.03,2705.11,MT,USD,MK,False
4500000496,30,0000014740,003,4400,2025-07-13,500330.01,4508.55,EA,INR,FO,False
4500008964,20,0000014022,052,7700,2023-10-14,21708.39,4466.3,EA,INR,NB,False
4500003295,30,0000014415,018,4400,2025-01-14,16373.49,3150.92,EA,INR,NB,False
4500009952,30,0000013859,056,4400,2025-01-30,71165.49,1183.14,MT,INR,UB,False
4500002459,30,0000014699,015,3300,2024-06-22,10000.01,1163.24,KG,INR,NB,False
4500001931,40,0000013470,011,4400,2025-11-05,1692293.3,3308.99,KG,INR,NB,False
4500010269,20,0000014263,057,3300,2023-03-08,10000.02,3038.91,L,INR,FO,False
4500005429,40,0000013501,035,4400,2025-11-16,7883990.74,1392.49,SET,INR,FO,False
4500010945,60,0000013645,061,5500,2025-09-11,200000.01,2366.59,EA,INR,NB,False
4500009700,40,0000012805,055,5500,2023-01-08,10001.9,2285.05,EA,INR,NB,False
4500011206,30,0000015095,062,7700,2025-11-05,62308.3,4556.91,LOT,INR,NB,False
4500004940,20,0000012488,032,7700,2025-10-30,1702337.67,2752.18,EA,INR,MK,False
4500010163,20,0000012902,057,4400,2024-03-28,10000.0,3560.0,KG,INR,NB,False
4500002307,20,0000012446,015,6600,2025-01-20,79230.79,4188.44,EA,EUR,NB,False
4500000481,40,0000014111,003,4400,2023-11-13,508145.04,1382.59,EA,INR,NB,False
4500006498,10,0000013568,040,1100,2023-09-18,103430.25,4906.96,EA,INR,FO,False
4500002012,10,0000015067,012,5500,2024-06-15,10000.0,1974.1,MT,INR,NB,False
4500007091,40,0000014548,043,7700,2024-06-11,100207.6,441.66,KG,INR,NB,False
4500008872,10,0000013308,051,2200,2025-02-02,20307.56,4594.65,SET,INR,NB,False
4500012925,40,0000013492,071,2200,2025-09-24,984750.12,1567.3,MT,INR,FO,False
4500003156,50,0000014154,017,1100,2025-01-06,10000.13,4583.54,EA,INR,FO,False
4500007516,50,0000014760,046,6600,2025-10-16,55210.36,1082.71,LOT,INR,NB,False
4500007933,20,0000013086,048,1100,2024-07-30,550982.62,806.14,KG,INR,NB,False
4500007620,40,0000013107,046,3300,2025-04-09,50450.61,1490.82,EA,INR,UB,False
4500001313,10,0000012348,009,6600,2023-08-05,10012.58,3486.76,KG,INR,NB,False
4500005325,20,0000014488,034,2200,2025-01-12,1015979.14,4925.51,SET,USD,FO,False
4500007618,10,0000014760,046,1100,2025-11-20,6903000.09,2951.57,L,INR,NB,False
4500013061,20,0000014341,072,2200,2024-05-30,5613.38,4014.77,LOT,INR,NB,False
4500013163,30,0000014154,072,7700,2023-05-28,5332.98,1644.05,EA,INR,UB,False
4500012419,30,0000013495,069,2200,2024-02-09,50330.23,1718.62,L,EUR,NB,False
4500008854,10,0000013336,051,6600,2025-11-16,27243.62,2268.97,KG,USD,NB,False
4500006665,10,0000013428,041,5500,2024-01-14,100008.16,4336.84,SET,INR,FO,False
4500009482,10,0000012935,054,5500,2023-04-08,10002.19,3104.2,KG,INR,MK,False
4500008765,10,0000013239,051,6600,2023-03-26,27661.18,1002.68,LOT,INR,NB,False
4500006244,30,0000012354,039,7700,2023-07-12,223519.63,1008.62,SET,INR,NB,False
4500004010,10,0000014369,026,1100,2024-09-28,694374.25,1327.35,LOT,INR,NB,False
4500002636,30,0000012630,016,7700,2023-01-18,11152.14,2410.04,MT,INR,NB,False
4500013498,20,0000012955,073,3300,2025-03-26,9204.86,992.82,KG,INR,NB,False
4500002310,20,0000014699,015,6600,2024-09-05,10067.79,4796.67,LOT,INR,NB,False
4500009792,50,0000015089,055,1100,2024-06-19,13456.69,1049.39,MT,INR,NB,False
4500000483,10,0000012527,003,4400,2023-06-08,3104623.73,4948.08,EA,INR,FO,False
4500005889,20,0000013670,038,2200,2025-10-07,100000.0,795.9,EA,INR,NB,False
4500012712,20,0000013506,071,2200,2025-11-30,5003.31,4788.83,SET,INR,NB,False
4500004057,20,0000013415,027,5500,2025-05-13,48922962.13,1028.63,MT,EUR,NB,False
4500002438,10,0000014699,015,6600,2023-09-21,10023.79,3317.67,EA,INR,NB,False
4500010291,50,0000014138,058,1100,2023-08-07,200000.0,2341.07,EA,INR,NB,False
4500005633,20,0000013550,036,1100,2024-04-08,1000000.06,2151.87,EA,INR,NB,False
4500013303,10,0000012692,073,7700,2024-03-11,91762.66,3264.57,EA,INR,NB,False
4500011262,40,0000013405,062,1100,2025-06-13,64222.69,298.04,L,INR,NB,False
4500011264,10,0000012421,062,2200,2025-04-04,206381.41,837.56,KG,INR,NB,False
4500010803,10,0000013149,061,1100,2025-06-29,203032.41,3574.72,MT,USD,FO,False
4500005427,40,0000013501,035,6600,2024-03-23,1000000.0,636.78,MT,INR,NB,False
4500006748,10,0000012692,041,4400,2023-03-20,100000.96,1307.23,EA,INR,MK,False
4500001030,10,0000013109,007,5500,2023-08-05,500031.92,4495.06,KG,INR,MK,False
4500009061,20,0000014948,052,7700,2024-07-06,43075.72,1472.61,SET,INR,NB,False
4500008580,10,0000013239,051,1100,2025-07-13,123125.54,2854.47,L,INR,NB,False
4500014085,40,0000015058,075,1100,2025-06-22,5000.03,544.73,EA,INR,NB,False
4500014290,60,0000012706,075,3300,2024-10-16,5000.17,2307.64,KG,INR,NB,False
4500009802,20,0000013063,055,3300,2025-12-12,23823.1,4514.45,SET,INR,NB,False
4500009212,20,0000015058,053,1100,2025-09-01,1305323.07,1875.53,EA,INR,NB,False
4500010142,20,0000014418,057,4400,2024-12-10,10988.5,444.65,MT,INR,NB,False
4500001155,40,0000012902,009,5500,2024-07-05,10000.0,1209.49,SET,INR,NB,False
4500013539,20,0000012753,073,4400,2023-04-11,22834.2,46.66,L,INR,FO,False
4500002553,10,0000012672,016,3300,2023-05-12,10079.94,799.14,KG,INR,NB,False
4500000488,20,0000014740,003,5500,2023-05-29,28829261.05,138.86,MT,INR,MK,False
4500011441,10,0000013318,063,5500,2023-07-29,50000.0,30.05,SET,INR,NB,False
4500013193,40,0000014341,072,7700,2025-02-23,9262.33,3984.67,EA,INR,NB,False
4500005892,30,0000013043,038,4400,2023-01-21,103066.21,3518.9,MT,USD,FO,False
4500000949,20,0000013492,006,2200,2023-06-14,512750.02,1118.03,EA,INR,NB,False
4500009111,20,0000012738,053,1100,2023-09-18,20000.01,1145.57,MT,INR,NB,False
4500009878,40,0000014208,055,5500,2024-12-08,10326.46,1387.23,L,INR,NB,False
4500003303,30,0000013330,018,3300,2024-09-24,10000.03,4761.9,EA,INR,NB,False
4500011063,50,0000013131,061,5500,2023-10-25,205518.0,3961.75,EA,INR,FO,False
4500004706,60,0000013972,031,1100,2025-04-14,500000.06,2444.93,MT,INR,NB,False
4500009090,30,0000013646,053,5500,2025-11-11,20263999.4,1101.25,EA,EUR,NB,False
4500006579,30,0000012753,041,1100,2023-06-27,100075.94,694.55,EA,INR,MK,False
4500008603,50,0000014354,051,6600,2025-11-20,34667729.04,3691.51,MT,INR,NB,False
4500006821,20,0000012826,041,4400,2024-09-28,719900.89,10.92,LOT,INR,NB,False
4500009152,10,0000015058,053,5500,2024-08-10,20637.34,3699.4,EA,INR,UB,False
4500010555,10,0000014672,059,2200,2025-08-06,200043.1,2046.98,EA,USD,NB,False
4500014268,50,0000012706,075,2200,2025-01-31,5000.0,1424.14,L,INR,FO,False
4500009639,20,0000013024,055,5500,2024-06-07,10015.73,2502.56,EA,INR,NB,False
4500012703,20,0000013492,071,3300,2024-10-20,95760.37,2599.93,EA,INR,UB,False
4500009184,30,0000015058,053,1100,2025-05-23,329405.45,1138.91,EA,INR,NB,False
4500003868,40,0000013698,026,7700,2023-05-31,638297.59,1253.93,L,EUR,NB,False
4500006164,30,0000012348,039,4400,2023-12-29,270810.02,1784.51,MT,INR,FO,False
4500004068,20,0000013415,027,6600,2023-10-30,598893.8,1678.44,EA,INR,NB,False
4500002249,20,0000013253,014,3300,2025-07-01,13382.2,1885.1,SET,INR,FO,False
4500004689,20,0000013527,030,4400,2023-02-03,2311305.5,2564.84,SET,INR,NB,False
4500003028,10,0000013840,017,3300,2024-06-04,10145.54,3830.0,MT,INR,NB,False
4500007508,20,0000012593,045,7700,2023-08-25,51301.21,2250.66,KG,INR,NB,False
4500004381,50,0000013086,029,3300,2023-03-27,8769462.03,4894.32,KG,INR,NB,False
4500009319,10,0000012902,054,5500,2023-12-03,19788.45,978.83,EA,INR,NB,False
4500004805,20,0000014208,031,1100,2025-08-24,11861968.34,1706.51,KG,INR,UB,False
4500009582,30,0000012879,054,5500,2024-11-22,76024.52,1566.56,SET,INR,UB,False
4500008024,30,0000014843,048,2200,2025-04-07,5078221.64,3758.47,EA,INR,NB,False
4500012445,10,0000014385,069,4400,2025-06-30,50000.0,4191.31,EA,INR,FO,False
4500010975,30,0000013645,061,3300,2025-03-13,10359737.4,2657.83,EA,INR,FO,False
4500006046,40,0000015006,039,2200,2024-08-06,100282.01,654.68,KG,INR,NB,False
4500000130,10,0000013395,001,3300,2024-04-07,23506222.77,3860.35,KG,INR,FO,False
4500008830,50,0000014570,051,2200,2025-09-06,20105.82,1631.11,EA,INR,NB,False
4500012337,50,0000012684,068,3300,2025-06-28,50023.06,2838.71,SET,INR,NB,False
4500003551,50,0000012871,021,1100,2025-11-22,6644544.87,2342.08,MT,INR,MK,False
4500012489,20,0000012852,069,4400,2023-01-02,50120.09,3210.32,KG,INR,NB,False
4500002762,30,0000014677,016,4400,2024-11-18,10001.61,3478.14,EA,INR,NB,False
4500001840,30,0000013470,011,7700,2023-10-27,732076.36,3036.28,SET,INR,NB,False
4500010913,10,0000013615,061,4400,2024-11-22,4194605.64,1430.38,LOT,INR,NB,False
4500000697,30,0000014642,005,2200,2025-12-16,500080.22,3445.79,SET,INR,MK,False
4500013342,50,0000012902,073,3300,2023-01-02,10065.9,2166.85,EA,INR,NB,False
4500003987,30,0000013285,026,6600,2024-05-30,861072.79,757.64,L,INR,NB,False
4500006553,40,0000014677,041,4400,2024-03-02,177887.79,4735.55,L,INR,NB,False
4500012649,30,0000013405,071,7700,2025-08-08,5069.57,4514.05,SET,INR,NB,False
4500005116,40,0000014331,033,2200,2024-03-14,10118170.18,4036.0,EA,INR,MK,False
4500004289,50,0000012408,028,2200,2023-09-24,500011.37,1553.59,EA,INR,NB,False
4500003170,10,0000012689,017,5500,2025-01-16,10000.02,2001.56,MT,INR,NB,False
4500006766,20,0000012807,041,3300,2025-10-12,20526744.99,2329.54,MT,INR,NB,False
4500008502,30,0000015041,050,1100,2023-12-20,20000.0,2200.35,EA,INR,NB,False
4500003684,60,0000014585,023,4400,2023-08-09,10166414.39,3287.7,EA,INR,NB,False
4500004907,30,0000013646,032,7700,2024-03-18,1000000.0,153.83,KG,EUR,NB,False
4500008064,50,0000014394,048,7700,2024-02-19,60132.29,2279.55,EA,INR,NB,False
4500004460,30,0000013670,029,6600,2024-04-13,500000.16,1223.26,SET,INR,NB,False
4500002518,30,0000012630,016,6600,2025-02-26,10000.2,4676.01,KG,INR,FO,False
4500003212,10,0000012743,018,5500,2023-10-01,10935.78,401.68,KG,INR,UB,False
4500011890,20,0000014444,066,6600,2023-12-08,50000.0,2516.05,EA,INR,MK,False
4500005224,30,0000015057,034,2200,2024-09-12,1000011.33,316.42,EA,INR,NB,False
4500011998,60,0000013840,066,3300,2023-05-24,50016.39,3103.77,MT,INR,FO,False
4500000359,40,0000012817,003,4400,2025-10-01,3844885.13,3417.94,EA,INR,MK,False
4500002051,20,0000015067,012,2200,2024-07-31,10000.0,4619.91,EA,INR,NB,False
4500007451,20,0000013999,045,7700,2023-08-17,50110.0,3059.79,KG,INR,MK,False
4500009342,60,0000014666,054,7700,2024-11-28,10000.0,2032.89,MT,INR,NB,False
4500011475,30,0000014194,063,7700,2025-11-05,50060.21,3740.04,KG,EUR,UB,False
4500013341,10,0000012753,073,7700,2023-04-02,5707.95,3306.44,EA,USD,NB,False
4500012036,30,0000014523,067,4400,2023-08-20,50005.84,1798.36,EA,INR,NB,False
4500001903,10,0000013470,011,5500,2025-09-02,34954.77,1574.07,LOT,INR,NB,False
4500008393,30,0000014971,050,4400,2024-01-06,20000.02,2415.71,EA,INR,NB,False
4500005345,10,0000014516,034,2200,2024-03-10,2400933.64,789.88,KG,INR,FO,False
4500009911,30,0000015089,055,2200,2024-09-02,1461469.08,262.82,SET,INR,NB,False
4500010860,20,0000012369,061,1100,2025-06-02,200000.0,4035.54,KG,INR,NB,False
4500008146,10,0000012955,048,3300,2025-04-24,50000.01,2343.25,SET,INR,NB,False
4500007241,30,0000014354,044,4400,2025-12-08,50046.25,3531.06,KG,INR,FO,False
4500014050,20,0000012706,075,3300,2023-05-06,5171.13,4827.37,LOT,USD,FO,False
4500006488,20,0000013568,040,5500,2025-05-29,206144931.99,3064.01,EA,INR,FO,False
4500000997,20,0000013109,007,6600,2024-07-30,520811.79,1661.85,L,INR,MK,False
4500004308,20,0000013456,028,1100,2024-10-06,571729.61,2513.23,EA,INR,FO,False
4500006043,40,0000014014,039,7700,2024-11-13,159320.2,1104.06,SET,INR,FO,False
4500007495,10,0000013137,045,6600,2025-04-15,50000.07,2462.92,SET,INR,MK,False
4500012406,10,0000014555,069,2200,2023-02-14,3025903.88,4958.47,KG,INR,NB,False
4500003959,40,0000013285,026,1100,2025-03-03,27777909.12,984.54,SET,USD,FO,False
4500002268,30,0000013253,014,1100,2024-06-12,10000.0,1336.5,EA,USD,NB,False
4500008349,20,0000013336,049,2200,2023-05-05,20038.53,4068.74,EA,USD,FO,False
4500012046,30,0000014523,067,1100,2024-03-15,590528.29,2040.79,LOT,INR,NB,False
4500013080,50,0000014341,072,1100,2023-01-09,5000.02,3781.55,LOT,INR,FO,False
4500007370,60,0000013999,045,5500,2025-08-22,1360723.59,4259.73,SET,INR,NB,False
4500000655,50,0000014186,004,3300,2025-05-28,505049.64,4248.78,SET,INR,NB,False
4500001547,10,0000012345,010,3300,2024-10-14,689255.72,4133.99,MT,INR,NB,False
4500013125,60,0000014385,072,2200,2025-09-30,5767.65,982.83,SET,INR,NB,False
4500013627,10,0000012354,074,3300,2023-08-02,5000.01,3467.53,SET,INR,NB,False
4500001473,10,0000014686,010,4400,2025-12-11,14328.62,3070.14,SET,EUR,NB,False
4500003164,20,0000013840,017,1100,2025-06-10,10000.0,3768.31,MT,INR,FO,False
4500010012,20,0000013859,056,7700,2024-06-04,10004.29,1893.58,EA,INR,UB,False
4500014272,10,0000012630,075,2200,2024-09-29,5001.73,1257.04,EA,INR,FO,False
4500001378,50,0000012826,009,6600,2023-02-14,10033.33,2739.67,LOT,INR,NB,False
4500011983,20,0000013840,066,3300,2025-02-13,50062.03,2504.54,EA,INR,NB,False
4500000520,20,0000014246,004,3300,2024-01-10,773087.47,1865.58,EA,USD,MK,False
4500003463,10,0000014652,020,7700,2023-01-04,1561275854.84,1637.17,EA,INR,NB,False
4500009226,10,0000015058,053,1100,2025-02-01,97659.15,869.16,KG,INR,NB,False
4500009698,10,0000013024,055,1100,2024-01-16,10000.0,1854.5,L,INR,NB,False
4500006208,10,0000012879,039,1100,2023-08-23,102420.99,1005.26,L,INR,MK,False
4500008596,10,0000013308,051,6600,2023-03-17,24075.04,960.79,SET,INR,NB,False
4500001918,40,0000012466,011,6600,2023-04-18,10000.0,2911.44,MT,INR,NB,False
4500000259,20,0000014045,002,7700,2025-07-09,9015677.08,1067.54,LOT,INR,FO,False
4500006636,30,0000013709,041,4400,2023-12-28,105274.73,1325.4,EA,INR,NB,False
4500009647,10,0000015089,055,5500,2024-10-09,10000.09,2371.35,KG,INR,NB,False
4500008999,10,0000014948,052,6600,2025-09-21,78470.85,3317.12,MT,INR,NB,False
4500007321,20,0000014354,044,4400,2024-04-07,50019.16,409.23,KG,INR,NB,False
4500003828,30,0000014672,025,7700,2023-07-18,500003.51,2258.3,EA,INR,NB,False
4500013131,60,0000015006,072,1100,2025-07-11,5001.09,1811.83,SET,INR,NB,False
4500004253,20,0000014856,028,1100,2024-07-08,500012.04,4834.29,MT,INR,UB,False
4500011097,20,0000012364,061,1100,2025-10-07,202001.87,2748.82,SET,INR,NB,False
4500000075,20,0000013395,001,3300,2023-04-02,500009.32,1130.03,MT,INR,MK,False
4500007242,30,0000014279,044,5500,2025-03-22,85477.9,4768.96,MT,INR,NB,False
4500010810,10,0000013188,061,3300,2025-09-23,200002.28,4397.03,LOT,INR,NB,False
4500002142,10,0000014901,013,2200,2024-10-08,10000.0,3602.35,EA,INR,NB,False
4500008477,30,0000013302,050,5500,2024-03-04,20001.26,3883.43,EA,INR,UB,False
4500006312,50,0000012348,039,4400,2023-11-14,100000.01,4396.83,KG,INR,NB,False
4500012010,30,0000012979,066,6600,2024-12-08,63670.02,2022.0,EA,INR,NB,False
4500010076,30,0000013677,056,1100,2023-05-18,10017.6,3416.61,LOT,INR,NB,False
4500013156,20,0000014360,072,7700,2024-10-25,7220.34,4756.89,SET,INR,FO,False
4500009121,20,0000012738,053,2200,2024-07-03,112949.53,1292.26,LOT,INR,MK,False
4500010704,30,0000014186,060,3300,2023-04-22,297882.1,4000.37,EA,INR,UB,False
4500007772,20,0000013164,047,7700,2023-01-30,50000.46,167.36,EA,INR,FO,False
4500011476,10,0000014194,063,4400,2024-12-06,50528.48,4379.62,KG,USD,NB,False
4500013469,40,0000013336,073,3300,2025-06-24,5001.1,4324.57,EA,INR,NB,False
4500003637,10,0000014652,023,4400,2023-11-19,5000000.01,4574.67,EA,USD,NB,False
4500011576,10,0000014942,064,7700,2025-09-21,220101.75,3976.72,KG,INR,NB,False
4500001075,20,0000013057,008,4400,2023-09-24,508182.39,528.47,LOT,INR,NB,False
4500010424,30,0000014677,058,1100,2023-12-05,202027.75,4625.59,EA,INR,NB,False
4500010407,20,0000013353,058,4400,2024-10-05,200003.25,2458.05,EA,INR,FO,False
4500010563,50,0000013456,059,6600,2025-02-06,254341.83,3562.77,L,INR,FO,False
4500013954,40,0000013308,074,7700,2025-09-29,5000.3,113.97,MT,INR,FO,False
4500011807,40,0000013762,065,2200,2023-12-03,14764968.7,3575.34,EA,USD,NB,False
4500003209,10,0000012443,018,5500,2025-06-23,67589.29,1046.02,EA,INR,MK,False
4500003424,10,0000013598,019,5500,2025-08-26,5000041.87,4337.09,KG,USD,NB,False
4500004733,40,0000013972,031,2200,2024-05-19,25294809.94,1662.61,SET,INR,NB,False
4500011851,40,0000014642,066,4400,2025-04-24,152530.6,1346.78,EA,INR,FO,False
4500000741,20,0000014494,005,5500,2024-01-12,1641126.97,1926.33,KG,INR,MK,False
4500008979,20,0000014022,052,5500,2025-06-12,20000.0,3174.36,L,INR,FO,False
4500005200,40,0000014331,033,3300,2023-03-21,1206041.05,3683.39,MT,INR,NB,False
4500013869,10,0000013071,074,3300,2025-07-31,5011.59,370.58,L,INR,NB,False
4500003899,30,0000014369,026,6600,2023-12-08,500000.03,4126.03,MT,INR,NB,False
4500013585,30,0000014942,073,3300,2025-03-14,30047.59,4033.0,EA,INR,NB,False
4500002431,20,0000014699,015,3300,2025-10-11,10980.15,1071.55,L,USD,NB,False
4500003929,20,0000013698,026,6600,2025-05-04,527609.21,240.05,SET,INR,NB,False
4500014274,10,0000015058,075,6600,2025-09-10,5000.03,4711.98,EA,INR,NB,False
4500003823,30,0000014672,025,6600,2024-08-11,500004.93,3520.96,LOT,INR,NB,False
4500012505,20,0000012783,069,6600,2023-04-23,50000.0,1240.72,LOT,INR,MK,False
4500007067,10,0000013481,043,6600,2024-02-08,100047.35,2708.67,MT,INR,MK,False
4500000680,30,0000014303,004,3300,2023-12-17,500000.0,784.83,EA,INR,NB,False
4500001678,10,0000014686,010,5500,2023-01-28,10017.68,3877.35,L,EUR,NB,False
4500003803,20,0000014672,025,2200,2024-10-12,505445.58,1790.49,KG,EUR,NB,False
4500010869,50,0000012369,061,5500,2023-10-11,200000.0,3788.24,EA,INR,FO,False
4500008169,20,0000014542,048,5500,2024-11-13,62063.85,1088.54,MT,INR,MK,False
4500008845,20,0000014354,051,2200,2024-08-19,20030.83,412.83,EA,INR,MK,False
4500013806,10,0000012348,074,6600,2025-07-01,11851.4,2085.1,L,INR,MK,False
4500007651,10,0000014760,046,6600,2025-07-24,52944.53,3846.67,EA,INR,NB,False
4500003540,10,0000012871,021,1100,2025-03-04,879675984.71,4850.89,KG,USD,NB,False
4500006242,20,0000013631,039,7700,2023-04-18,100026.11,2988.85,SET,INR,FO,False
