po_number,po_item,po_date,vendor_id,vendor_name,parent_company_group,category_code,category_name,category_l1,category_l2,plant_code,plant_name,region,net_value_inr,quantity,unit,currency,doc_type,contract_number,is_deleted
4500000040,10,2023-06-09,0000100159,Cauvery Equipment Ltd,,M034,Diesel,Fuel & Energy,Diesel,COG1,Cairn Oil & Gas,Rajasthan,57193109,432,MT,INR,FO,46000100,false
4500000040,20,2023-06-09,0000100118,Malwa Suppliers Pvt Ltd,,M040,Road Transport,Logistics & Transport,Road Transport,COG1,Cairn Oil & Gas,Rajasthan,10576941,10,LOT,INR,MK,,false
4500000040,30,2023-06-09,0000100043,Vindhyachal Suppliers Pvt Ltd,,M026,Security Services,Services,Security Services,COG1,Cairn Oil & Gas,Rajasthan,11291586,47,LOT,USD,NB,46000101,false
4500000041,10,2023-12-17,0000100003,Thermax Ltd,,M045,Network Services,IT & Telecom,Network Services,HZL1,Hindustan Zinc,Rajasthan,5760000,22,EA,INR,NB,,false
4500000041,20,2023-12-17,0000100019,UltraTech Cement Ltd,,M008,Seals & Gaskets,MRO & Spares,Seals & Gaskets,HZL1,Hindustan Zinc,Rajasthan,1153770,6,EA,INR,FO,,false
4500000042,10,2025-01-25,0000100087,Desert Trading Co,,M012,Flotation Cells,MRO & Spares,Flotation Cells,BAL1,BALCO,Chhattisgarh,5314244,35,SET,INR,NB,46000102,false
4500000042,20,2025-01-25,0000100066,Apex Overseas Pvt Ltd,,M032,Flocculants,Chemicals & Reagents,Flocculants,BAL1,BALCO,Chhattisgarh,2535405,214,KG,INR,NB,,false
4500000042,30,2025-01-25,0000100051,Orient Equipment Ltd,ABB-GRP,M012,Flotation Cells,MRO & Spares,Flotation Cells,BAL1,BALCO,Chhattisgarh,1839512,31,EA,INR,NB,46000103,false
4500000042,40,2025-01-25,0000100014,Kirloskar Brothers Ltd,,M048,Fire Safety Equipment,Safety & PPE,Fire Safety Equipment,BAL1,BALCO,Chhattisgarh,1070618,1,EA,INR,NB,46000034,false
4500000042,50,2025-01-25,0000100125,Hind Industrial Corporation,,M005,Alumina,Raw Materials,Alumina,BAL1,BALCO,Chhattisgarh,68391054,239,MT,USD,NB,,false
4500000043,10,2024-03-08,0000100135,Krishna Equipment Ltd,,M003,Copper Concentrate,Raw Materials,Copper Concentrate,COG1,Cairn Oil & Gas,Rajasthan,8316731,470,MT,INR,NB,46000104,false
4500000043,20,2024-03-08,0000100054,Narmada Industries,,M049,Gas Detectors,Safety & PPE,Gas Detectors,COG1,Cairn Oil & Gas,Rajasthan,2012705,48,EA,INR,NB,46000105,false
4500000044,10,2024-06-26,0000100090,Krishna Engineering Works (0090),,M037,Electricity Purchase,Fuel & Energy,Electricity Purchase,HZL1,Hindustan Zinc,Rajasthan,5618399,33,L,INR,NB,46000106,false
4500000044,20,2024-06-26,0000100003,Thermax Ltd,,M032,Flocculants,Chemicals & Reagents,Flocculants,HZL1,Hindustan Zinc,Rajasthan,6808671,15,MT,INR,MK,46000107,false
4500000044,30,2024-06-26,0000100132,Nilgiri Industrial Corporation,,M032,Flocculants,Chemicals & Reagents,Flocculants,HZL1,Hindustan Zinc,Rajasthan,20707584,225,L,INR,NB,46000108,false
4500000044,40,2024-06-26,0000100146,Aravali Industries,,M022,Logistics Services,Services,Logistics Services,HZL1,Hindustan Zinc,Rajasthan,17742238,19,LOT,INR,MK,46000109,false
4500000044,50,2024-06-26,0000100073,Cauvery Manufacturing Co,,M016,Furnaces,Capital Equipment,Furnaces,HZL1,Hindustan Zinc,Rajasthan,247797602,48,SET,INR,NB,46000110,false
4500000045,10,2024-02-23,0000100158,Apex Fabricators,,M023,Civil Works,Services,Civil Works,IOD1,Iron Ore Division,Goa,5050311,15,LOT,INR,NB,46000111,false
4500000046,10,2025-04-11,0000100146,Aravali Industries,,M013,Crusher Parts,MRO & Spares,Crusher Parts,VAL1,Vedanta Aluminium,Odisha,2420631,36,EA,INR,UB,46000112,false
4500000046,20,2025-04-11,0000100086,Marwar Engineering Works,,M014,Motor Spares,MRO & Spares,Motor Spares,VAL1,Vedanta Aluminium,Odisha,1207602,3,EA,INR,NB,46000113,false
4500000046,30,2025-04-11,0000100150,Konkan Trading Co (0150),,M008,Seals & Gaskets,MRO & Spares,Seals & Gaskets,VAL1,Vedanta Aluminium,Odisha,6498357,49,SET,INR,NB,46000114,false
4500000046,40,2025-04-11,0000100061,Rajasthan Industries,,M039,Rail Freight,Logistics & Transport,Rail Freight,VAL1,Vedanta Aluminium,Odisha,6186790,37,LOT,INR,NB,46000115,false
4500000047,10,2023-07-21,0000100040,Krishna Trading Co,,M033,Coal,Fuel & Energy,Coal,HZL1,Hindustan Zinc,Rajasthan,41020808,267,L,INR,MK,46000116,false
4500000048,10,2025-02-11,0000100143,Deccan Overseas Pvt Ltd (0143),,M026,Security Services,Services,Security Services,IOD1,Iron Ore Division,Goa,26650337,23,LOT,INR,NB,46000117,false
4500000048,20,2025-02-11,0000100015,Voltas Ltd,,M063,Bags & Sacks,Packaging,Bags & Sacks,IOD1,Iron Ore Division,Goa,332797,9,EA,INR,NB,46000118,false
4500000048,30,2025-02-11,0000100156,Cauvery Fabricators,,M024,Consulting Services,Services,Consulting Services,IOD1,Iron Ore Division,Goa,31166244,2,LOT,EUR,NB,46000119,false
4500000048,40,2025-02-11,0000100147,Vindhyachal Industrial Corporation,,M013,Crusher Parts,MRO & Spares,Crusher Parts,IOD1,Iron Ore Division,Goa,2661896,27,EA,INR,UB,46000120,false
4500000049,10,2025-11-30,0000100044,Apex Suppliers Pvt Ltd,,M039,Rail Freight,Logistics & Transport,Rail Freight,BAL1,BALCO,Chhattisgarh,3568351,32,LOT,INR,NB,46000121,false
4500000049,20,2025-11-30,0000100097,Sterling Industrial Corporation (0097),,M007,Bearings,MRO & Spares,Bearings,BAL1,BALCO,Chhattisgarh,1047673,5,EA,INR,NB,,false
4500000050,10,2025-06-19,0000100030,Tega Industries Ltd,,M010,Conveyor Components,MRO & Spares,Conveyor Components,VAL1,Vedanta Aluminium,Odisha,4883465,46,SET,INR,NB,,false
4500000050,20,2025-06-19,0000100021,Container Corporation of India,,M063,Bags & Sacks,Packaging,Bags & Sacks,VAL1,Vedanta Aluminium,Odisha,243338,13,EA,INR,UB,,false
4500000050,30,2025-06-19,0000100143,Deccan Overseas Pvt Ltd (0143),,M024,Consulting Services,Services,Consulting Services,VAL1,Vedanta Aluminium,Odisha,22419220,1,LOT,INR,NB,46000123,false
4500000051,10,2025-01-18,0000100121,Satpura Overseas Pvt Ltd,,M022,Logistics Services,Services,Logistics Services,HZL1,Hindustan Zinc,Rajasthan,13187393,12,LOT,INR,NB,46000124,false
4500000051,20,2025-01-18,0000100142,Nilgiri Equipment Ltd (0142),,M055,Cables & Wires,Electrical,Cables & Wires,HZL1,Hindustan Zinc,Rajasthan,3850624,6,EA,EUR,NB,,false
4500000051,30,2025-01-18,0000100040,Krishna Trading Co,,M014,Motor Spares,MRO & Spares,Motor Spares,HZL1,Hindustan Zinc,Rajasthan,5011802,42,EA,INR,NB,46000125,false
4500000051,40,2025-01-18,0000100019,UltraTech Cement Ltd,,M028,Xanthate Collectors,Chemicals & Reagents,Xanthate Collectors,HZL1,Hindustan Zinc,Rajasthan,6652903,458,L,INR,NB,46000065,false
4500000052,10,2025-02-21,0000100054,Narmada Industries,,M060,Analyzers,Instrumentation,Analyzers,VAL1,Vedanta Aluminium,Odisha,19240673,36,SET,USD,UB,,false
4500000053,10,2025-01-30,0000100044,Apex Suppliers Pvt Ltd,,M001,Zinc Concentrate,Raw Materials,Zinc Concentrate,HZL1,Hindustan Zinc,Rajasthan,10417170,143,MT,INR,NB,46000126,false
4500000053,20,2025-01-30,0000100120,Cauvery Trading Co (0120),,M015,SAG Mills,Capital Equipment,SAG Mills,HZL1,Hindustan Zinc,Rajasthan,24046563,50,EA,INR,NB,46000127,false
4500000053,30,2025-01-30,0000100104,Vindhya Equipment Ltd,,M014,Motor Spares,MRO & Spares,Motor Spares,HZL1,Hindustan Zinc,Rajasthan,3273622,22,EA,INR,NB,46000023,false
4500000053,40,2025-01-30,0000100108,Malwa Fabricators,,M014,Motor Spares,MRO & Spares,Motor Spares,HZL1,Hindustan Zinc,Rajasthan,3792431,32,EA,INR,NB,,false
4500000054,10,2025-01-13,0000100121,Satpura Overseas Pvt Ltd,,M012,Flotation Cells,MRO & Spares,Flotation Cells,VAL1,Vedanta Aluminium,Odisha,2584733,36,EA,INR,MK,46000128,false
4500000054,20,2025-01-13,0000100159,Cauvery Equipment Ltd,,M013,Crusher Parts,MRO & Spares,Crusher Parts,VAL1,Vedanta Aluminium,Odisha,2365496,13,EA,INR,NB,46000129,false
4500000054,30,2025-01-13,0000100062,Malwa Overseas Pvt Ltd,,M004,Bauxite,Raw Materials,Bauxite,VAL1,Vedanta Aluminium,Odisha,26651304,396,MT,INR,NB,46000130,false
4500000054,40,2025-01-13,0000100110,Godavari Enterprises,,M048,Fire Safety Equipment,Safety & PPE,Fire Safety Equipment,VAL1,Vedanta Aluminium,Odisha,2026609,16,EA,INR,UB,,false
4500000055,10,2024-10-23,0000100038,Sterling Industrial Corporation,,M011,Grinding Media,MRO & Spares,Grinding Media,VAL1,Vedanta Aluminium,Odisha,933690,31,EA,INR,NB,46000131,false
4500000055,20,2024-10-23,0000100034,Rajasthan Fabricators,METSO-GRP,M057,Switchgear,Electrical,Switchgear,VAL1,Vedanta Aluminium,Odisha,32044333,47,EA,INR,NB,46000132,false
4500000055,30,2024-10-23,0000100157,Vindhyachal Suppliers Pvt Ltd (0157),,M035,Furnace Oil,Fuel & Energy,Furnace Oil,VAL1,Vedanta Aluminium,Odisha,12093530,473,MT,INR,MK,,false
4500000056,10,2025-01-24,0000100149,Krishna Equipment Ltd (0149),,M027,Sodium Cyanide,Chemicals & Reagents,Sodium Cyanide,VAL1,Vedanta Aluminium,Odisha,1746488,16,L,INR,FO,,false
4500000056,20,2025-01-24,0000100112,Cauvery Trading Co (0112),SCHNEIDER-GRP,M011,Grinding Media,MRO & Spares,Grinding Media,VAL1,Vedanta Aluminium,Odisha,6176556,28,SET,INR,FO,46000134,false
4500000056,30,2025-01-24,0000100101,Sahyadri Technologies Pvt Ltd,,M039,Rail Freight,Logistics & Transport,Rail Freight,VAL1,Vedanta Aluminium,Odisha,11981972,39,LOT,INR,NB,46000135,false
4500000056,40,2025-01-24,0000100101,Sahyadri Technologies Pvt Ltd,,M027,Sodium Cyanide,Chemicals & Reagents,Sodium Cyanide,VAL1,Vedanta Aluminium,Odisha,5238957,271,MT,INR,NB,46000136,false
4500000056,50,2025-01-24,0000100157,Vindhyachal Suppliers Pvt Ltd (0157),,M006,Iron Ore Fines,Raw Materials,Iron Ore Fines,VAL1,Vedanta Aluminium,Odisha,30802865,359,MT,INR,UB,46000137,false
4500000057,10,2024-04-11,0000100036,Nilgiri Engineering Works,,M045,Network Services,IT & Telecom,Network Services,STC1,Sterlite Copper,Tamil Nadu,5345246,45,LOT,INR,NB,46000021,false
4500000057,20,2024-04-11,0000100089,Nilgiri Equipment Ltd,,M059,Flow Meters,Instrumentation,Flow Meters,STC1,Sterlite Copper,Tamil Nadu,14987270,35,SET,INR,NB,,false
4500000057,30,2024-04-11,0000100131,Deccan Enterprises,,M034,Diesel,Fuel & Energy,Diesel,STC1,Sterlite Copper,Tamil Nadu,7326319,55,MT,INR,NB,,false
4500000057,40,2024-04-11,0000100114,Yamuna Equipment Ltd,,M010,Conveyor Components,MRO & Spares,Conveyor Components,STC1,Sterlite Copper,Tamil Nadu,4815604,24,SET,INR,MK,46000138,false
4500000058,10,2025-03-02,0000100009,FLSmidth,SANDVIK-GRP,M056,Transformers,Electrical,Transformers,HZL1,Hindustan Zinc,Rajasthan,21906032,5,SET,USD,NB,,false
4500000058,20,2025-03-02,0000100157,Vindhyachal Suppliers Pvt Ltd (0157),,M028,Xanthate Collectors,Chemicals & Reagents,Xanthate Collectors,HZL1,Hindustan Zinc,Rajasthan,12221767,272,L,INR,NB,46000139,false
4500000058,30,2025-03-02,0000100144,Sterling Manufacturing Co,,M025,Housekeeping Services,Services,Housekeeping Services,HZL1,Hindustan Zinc,Rajasthan,10701793,35,LOT,EUR,NB,,false
4500000058,40,2025-03-02,0000100129,Nilgiri Enterprises,,M059,Flow Meters,Instrumentation,Flow Meters,HZL1,Hindustan Zinc,Rajasthan,6625544,19,SET,INR,MK,,false
4500000058,50,2025-03-02,0000100064,Vindhyachal Overseas Pvt Ltd,SANDVIK-GRP,M008,Seals & Gaskets,MRO & Spares,Seals & Gaskets,HZL1,Hindustan Zinc,Rajasthan,10161362,21,SET,INR,UB,46000141,false
4500000059,10,2025-12-17,0000100005,Siemens India Ltd,,M061,Control Valves,Instrumentation,Control Valves,HZL1,Hindustan Zinc,Rajasthan,6602748,17,SET,INR,NB,46000142,false
4500000059,20,2025-12-17,0000100018,Grasim Industries Ltd,,M003,Copper Concentrate,Raw Materials,Copper Concentrate,HZL1,Hindustan Zinc,Rajasthan,20699726,167,MT,INR,NB,46000143,false
4500000059,30,2025-12-17,0000100132,Nilgiri Industrial Corporation,,M007,Bearings,MRO & Spares,Bearings,HZL1,Hindustan Zinc,Rajasthan,711050,31,EA,INR,NB,46000144,false
4500000059,40,2025-12-17,0000100031,Malwa Engineering Works,,M038,Natural Gas,Fuel & Energy,Natural Gas,HZL1,Hindustan Zinc,Rajasthan,33516010,8,L,INR,NB,46000145,false
4500000059,50,2025-12-17,0000100124,Konkan Trading Co (0124),,M006,Iron Ore Fines,Raw Materials,Iron Ore Fines,HZL1,Hindustan Zinc,Rajasthan,12432511,340,MT,INR,NB,,false
4500000060,10,2024-05-23,0000100106,Chambal Equipment Ltd,,M027,Sodium Cyanide,Chemicals & Reagents,Sodium Cyanide,VAL1,Vedanta Aluminium,Odisha,12587524,161,MT,INR,NB,,false
4500000060,20,2024-05-23,0000100016,BHEL,,M008,Seals & Gaskets,MRO & Spares,Seals & Gaskets,VAL1,Vedanta Aluminium,Odisha,4911261,36,EA,INR,NB,46000146,false
4500000060,30,2024-05-23,0000100119,Godavari Manufacturing Co (0119),FLS-GRP,M001,Zinc Concentrate,Raw Materials,Zinc Concentrate,VAL1,Vedanta Aluminium,Odisha,36304911,240,MT,INR,FO,46000147,false
4500000060,40,2024-05-23,0000100112,Cauvery Trading Co (0112),SCHNEIDER-GRP,M049,Gas Detectors,Safety & PPE,Gas Detectors,VAL1,Vedanta Aluminium,Odisha,858969,32,EA,INR,NB,46000148,false
4500000061,10,2025-07-09,0000100150,Konkan Trading Co (0150),,M016,Furnaces,Capital Equipment,Furnaces,STC1,Sterlite Copper,Tamil Nadu,45636396,33,EA,INR,MK,,false
4500000061,20,2025-07-09,0000100023,Bharat Petroleum Corporation Ltd,SIEMENS-GRP,M059,Flow Meters,Instrumentation,Flow Meters,STC1,Sterlite Copper,Tamil Nadu,6990626,2,EA,INR,NB,46000149,false
4500000061,30,2025-07-09,0000100119,Godavari Manufacturing Co (0119),FLS-GRP,M040,Road Transport,Logistics & Transport,Road Transport,STC1,Sterlite Copper,Tamil Nadu,10300405,48,LOT,INR,NB,46000150,false
4500000062,10,2023-06-04,0000100126,Marwar Equipment Ltd,,M035,Furnace Oil,Fuel & Energy,Furnace Oil,COG1,Cairn Oil & Gas,Rajasthan,52550297,152,MT,INR,FO,46000151,false
4500000063,10,2024-04-13,0000100082,Precision Industries,,M037,Electricity Purchase,Fuel & Energy,Electricity Purchase,STC1,Sterlite Copper,Tamil Nadu,1920247,328,MT,INR,MK,,false
4500000064,10,2023-09-22,0000100097,Sterling Industrial Corporation (0097),,M030,Sulphuric Acid,Chemicals & Reagents,Sulphuric Acid,HZL1,Hindustan Zinc,Rajasthan,4409042,333,L,INR,NB,46000152,false
4500000064,20,2023-09-22,0000100105,Ganga Equipment Ltd,,M007,Bearings,MRO & Spares,Bearings,HZL1,Hindustan Zinc,Rajasthan,3445138,31,SET,EUR,UB,,false
4500000065,10,2024-04-22,0000100085,Sahyadri Industrial Corporation (0085),METSO-GRP,M007,Bearings,MRO & Spares,Bearings,HZL1,Hindustan Zinc,Rajasthan,1833807,33,EA,INR,FO,46000153,false
4500000065,20,2024-04-22,0000100074,Rajasthan Technologies Pvt Ltd,,M011,Grinding Media,MRO & Spares,Grinding Media,HZL1,Hindustan Zinc,Rajasthan,837719,14,EA,INR,NB,46000154,false
4500000066,10,2023-09-17,0000100118,Malwa Suppliers Pvt Ltd,,M016,Furnaces,Capital Equipment,Furnaces,HZL1,Hindustan Zinc,Rajasthan,26311234,35,SET,INR,NB,46000155,false
4500000067,10,2024-12-27,0000100134,Nilgiri Equipment Ltd (0134),,M026,Security Services,Services,Security Services,HZL1,Hindustan Zinc,Rajasthan,25854184,49,LOT,INR,NB,46000156,false
4500000067,20,2024-12-27,0000100033,Konkan Trading Co,,M031,Lime,Chemicals & Reagents,Lime,HZL1,Hindustan Zinc,Rajasthan,3502703,337,KG,INR,NB,46000157,false
4500000067,30,2024-12-27,0000100160,Deccan Fabricators,,M037,Electricity Purchase,Fuel & Energy,Electricity Purchase,HZL1,Hindustan Zinc,Rajasthan,9565256,379,MT,INR,NB,46000158,false
4500000067,40,2024-12-27,0000100105,Ganga Equipment Ltd,,M017,Crushers,Capital Equipment,Crushers,HZL1,Hindustan Zinc,Rajasthan,45133533,50,EA,INR,NB,46000159,false
4500000068,10,2023-05-22,0000100140,Narmada Industries (0140),SANDVIK-GRP,M018,Conveyor Systems,Capital Equipment,Conveyor Systems,HZL1,Hindustan Zinc,Rajasthan,26144773,44,EA,INR,NB,,false
4500000069,10,2024-10-18,0000100019,UltraTech Cement Ltd,,M039,Rail Freight,Logistics & Transport,Rail Freight,VAL1,Vedanta Aluminium,Odisha,5532561,1,LOT,INR,MK,46000160,false
4500000069,20,2024-10-18,0000100082,Precision Industries,,M009,Pumps,MRO & Spares,Pumps,VAL1,Vedanta Aluminium,Odisha,8428241,1,EA,INR,NB,46000161,false
4500000069,30,2024-10-18,0000100055,Krishna Industrial Corporation,,M026,Security Services,Services,Security Services,VAL1,Vedanta Aluminium,Odisha,42706174,38,LOT,USD,NB,46000162,false
4500000069,40,2024-10-18,0000100125,Hind Industrial Corporation,,M053,Ready Mix Concrete,Civil & Construction,Ready Mix Concrete,VAL1,Vedanta Aluminium,Odisha,14637000,38,LOT,EUR,NB,46000163,false
4500000070,10,2024-07-01,0000100076,Bharat Technologies Pvt Ltd,,M007,Bearings,MRO & Spares,Bearings,VAL1,Vedanta Aluminium,Odisha,1751609,1,SET,USD,NB,,false
4500000070,20,2024-07-01,0000100070,Mewar Overseas Pvt Ltd,WEIR-GRP,M014,Motor Spares,MRO & Spares,Motor Spares,VAL1,Vedanta Aluminium,Odisha,1506417,35,EA,INR,NB,46000164,false
4500000071,10,2025-08-03,0000100001,Tata Steel Ltd,,M004,Bauxite,Raw Materials,Bauxite,VAL1,Vedanta Aluminium,Odisha,93581625,430,MT,INR,NB,46000165,false
4500000071,20,2025-08-03,0000100061,Rajasthan Industries,,M026,Security Services,Services,Security Services,VAL1,Vedanta Aluminium,Odisha,13398733,19,LOT,INR,NB,46000166,false
4500000071,30,2025-08-03,0000100117,Yamuna Suppliers Pvt Ltd,WEIR-GRP,M031,Lime,Chemicals & Reagents,Lime,VAL1,Vedanta Aluminium,Odisha,3432959,288,KG,INR,NB,,false
4500000071,40,2025-08-03,0000100154,National Trading Co,,M032,Flocculants,Chemicals & Reagents,Flocculants,VAL1,Vedanta Aluminium,Odisha,14095817,201,KG,INR,NB,46000167,false
4500000071,50,2025-08-03,0000100008,Metso Outotec,,M040,Road Transport,Logistics & Transport,Road Transport,VAL1,Vedanta Aluminium,Odisha,11461556,10,LOT,USD,UB,,false
4500000072,10,2025-09-10,0000100131,Deccan Enterprises,,M003,Copper Concentrate,Raw Materials,Copper Concentrate,HZL1,Hindustan Zinc,Rajasthan,61943751,67,MT,INR,NB,46000169,false
4500000072,20,2025-09-10,0000100157,Vindhyachal Suppliers Pvt Ltd (0157),,M060,Analyzers,Instrumentation,Analyzers,HZL1,Hindustan Zinc,Rajasthan,5021458,50,SET,INR,NB,,false
4500000073,10,2025-07-16,0000100159,Cauvery Equipment Ltd,,M025,Housekeeping Services,Services,Housekeeping Services,COG1,Cairn Oil & Gas,Rajasthan,19061421,10,LOT,INR,NB,46000170,false
4500000073,20,2025-07-16,0000100118,Malwa Suppliers Pvt Ltd,,M026,Security Services,Services,Security Services,COG1,Cairn Oil & Gas,Rajasthan,13497297,35,LOT,INR,NB,,false
4500000073,30,2025-07-16,0000100028,Schneider Electric India,,M014,Motor Spares,MRO & Spares,Motor Spares,COG1,Cairn Oil & Gas,Rajasthan,3297820,45,SET,INR,NB,46000171,false
4500000073,40,2025-07-16,0000100003,Thermax Ltd,,M013,Crusher Parts,MRO & Spares,Crusher Parts,COG1,Cairn Oil & Gas,Rajasthan,1616157,6,SET,INR,MK,46000172,false
4500000074,10,2023-05-03,0000100136,Rajasthan Trading Co,ABB-GRP,M041,Port Handling,Logistics & Transport,Port Handling,VAL1,Vedanta Aluminium,Odisha,5108304,37,LOT,INR,MK,46000074,false
4500000074,20,2023-05-03,0000100003,Thermax Ltd,,M007,Bearings,MRO & Spares,Bearings,VAL1,Vedanta Aluminium,Odisha,10213291,32,EA,INR,NB,,false
4500000074,30,2023-05-03,0000100037,Konkan Engineering Works,,M030,Sulphuric Acid,Chemicals & Reagents,Sulphuric Acid,VAL1,Vedanta Aluminium,Odisha,3369685,174,MT,INR,NB,46000173,false
4500000074,40,2023-05-03,0000100023,Bharat Petroleum Corporation Ltd,SIEMENS-GRP,M058,VFDs & Drives,Electrical,VFDs & Drives,VAL1,Vedanta Aluminium,Odisha,17045637,39,SET,INR,NB,46000174,false
4500000075,10,2025-04-21,0000100089,Nilgiri Equipment Ltd,,M044,Software Licenses,IT & Telecom,Software Licenses,BAL1,BALCO,Chhattisgarh,6369162,23,LOT,INR,NB,,false
4500000076,10,2023-01-20,0000100035,Shree Balaji Equipment Ltd,,M048,Fire Safety Equipment,Safety & PPE,Fire Safety Equipment,STC1,Sterlite Copper,Tamil Nadu,566047,5,EA,INR,NB,,false
4500000076,20,2023-01-20,0000100047,Ganga Industrial Corporation,,M053,Ready Mix Concrete,Civil & Construction,Ready Mix Concrete,STC1,Sterlite Copper,Tamil Nadu,36873050,49,LOT,INR,NB,46000175,false
4500000077,10,2023-07-06,0000100056,Vindhya Trading Co,,M014,Motor Spares,MRO & Spares,Motor Spares,VAL1,Vedanta Aluminium,Odisha,3451993,25,SET,EUR,NB,,false
4500000077,20,2023-07-06,0000100130,Marwar Industries,,M049,Gas Detectors,Safety & PPE,Gas Detectors,VAL1,Vedanta Aluminium,Odisha,2330502,26,EA,INR,UB,46000177,false
4500000077,30,2023-07-06,0000100144,Sterling Manufacturing Co,,M028,Xanthate Collectors,Chemicals & Reagents,Xanthate Collectors,VAL1,Vedanta Aluminium,Odisha,13263714,160,L,USD,FO,46000178,false
4500000078,10,2023-06-19,0000100035,Shree Balaji Equipment Ltd,,M062,PLC & DCS Systems,Instrumentation,PLC & DCS Systems,COG1,Cairn Oil & Gas,Rajasthan,11735881,19,EA,INR,NB,,false
4500000078,20,2023-06-19,0000100106,Chambal Equipment Ltd,,M054,Construction Services,Civil & Construction,Construction Services,COG1,Cairn Oil & Gas,Rajasthan,6480814,12,EA,INR,MK,46000180,false
4500000078,30,2023-06-19,0000100145,Satpura Trading Co,,M032,Flocculants,Chemicals & Reagents,Flocculants,COG1,Cairn Oil & Gas,Rajasthan,7311827,147,KG,INR,NB,46000181,false
4500000078,40,2023-06-19,0000100090,Krishna Engineering Works (0090),,M041,Port Handling,Logistics & Transport,Port Handling,COG1,Cairn Oil & Gas,Rajasthan,3067496,23,LOT,INR,UB,,false
4500000078,50,2023-06-19,0000100118,Malwa Suppliers Pvt Ltd,,M008,Seals & Gaskets,MRO & Spares,Seals & Gaskets,COG1,Cairn Oil & Gas,Rajasthan,3069293,26,EA,INR,NB,46000182,false
4500000079,10,2024-08-19,0000100092,Cauvery Trading Co,,M041,Port Handling,Logistics & Transport,Port Handling,HZL1,Hindustan Zinc,Rajasthan,22516725,3,LOT,EUR,NB,,false
4500000079,20,2024-08-19,0000100085,Sahyadri Industrial Corporation (0085),METSO-GRP,M025,Housekeeping Services,Services,Housekeeping Services,HZL1,Hindustan Zinc,Rajasthan,46606254,17,LOT,INR,NB,46000183,false
4500000079,30,2024-08-19,0000100064,Vindhyachal Overseas Pvt Ltd,SANDVIK-GRP,M012,Flotation Cells,MRO & Spares,Flotation Cells,HZL1,Hindustan Zinc,Rajasthan,5500120,2,SET,INR,NB,46000184,false
