invoice_number,invoice_date,po_number,vendor_id,category_code,plant_code,invoice_value_inr,currency
5100025840,2024-10-14,4500005130,0000014242,033,3300,25189869.61,INR
5100041485,2025-09-03,,0000012838,039,2200,76589.66,INR
5100020251,2025-05-06,4500008182,0000014751,048,7700,52918.5,INR
5100044043,2023-04-07,,0000013935,046,2200,53124.06,INR
5100000004,2025-11-22,4500009246,0000014171,053,4400,834059.55,INR
5100034811,2024-10-05,4500000515,0000014111,003,5500,491647.55,INR
5100011470,2024-09-07,4500006806,0000013428,041,5500,106434.74,INR
5100041239,2023-09-17,,0000014038,025,5500,28675.86,INR
5100000564,2025-09-24,4500005248,0000014516,034,1100,3552437.73,INR
5100023894,2024-12-08,4500007807,0000013031,047,4400,49477.91,INR
5100041017,2024-08-15,,0000013137,014,1100,670661.3,INR
5100040239,2025-10-02,,0000015074,043,7700,33647.7,INR
5100011933,2023-04-12,4500007440,0000013137,045,1100,52548.33,INR
5100018266,2025-10-04,4500001290,0000012878,009,6600,9367.38,INR
5100044023,2023-06-24,,0000013440,012,2200,20127.31,INR
5100044358,2023-08-03,,0000013999,062,4400,227579.14,INR
5100032740,2023-01-15,4500012632,0000013492,071,2200,4893.09,INR
5100013168,2025-08-25,4500001451,0000013024,009,6600,44381.11,INR
5100008225,2025-12-18,4500004967,0000014957,032,7700,1934166.37,INR
5100000297,2023-09-17,4500001030,0000013109,007,5500,16861311.32,INR
5100027111,2024-09-19,4500009487,0000012805,054,3300,15364.54,INR
5100027287,2024-06-14,4500014114,0000013183,075,1100,4864.52,INR
5100002494,2024-02-05,4500012038,0000013753,067,7700,138980.67,INR
5100041162,2023-03-24,,0000014429,043,3300,52173.7,INR
5100011224,2024-08-24,4500011536,0000014843,064,6600,54250.12,INR
5100022969,2025-12-31,4500010184,0000013140,057,3300,53349.37,INR
5100024803,2024-04-06,4500001821,0000012466,011,4400,10302.1,INR
5100004246,2023-03-10,4500000767,0000014642,005,5500,255567080.68,INR
5100037798,2025-08-19,4500005829,0000013670,038,7700,18707529.03,USD
5100015550,2023-11-14,4500009534,0000012876,054,5500,10579.51,EUR
5100008508,2024-06-08,4500003287,0000012743,018,3300,9699.93,INR
5100039881,2025-08-27,,0000013810,075,4400,21997.7,INR
5100025636,2024-06-04,4500011174,0000012421,062,2200,67851.06,INR
5100005907,2025-02-22,4500013042,0000014154,072,5500,4293.67,INR
5100021306,2023-06-15,4500013397,0000012692,073,7700,5398.31,INR
5100007976,2024-07-29,4500006712,0000014677,041,3300,103441.73,INR
5100008357,2024-02-09,4500014245,0000012706,075,4400,4777.39,INR
5100014539,2024-05-09,4500004602,0000013047,030,3300,515046.32,USD
5100032918,2024-12-03,4500013148,0000014938,072,6600,4709.29,INR
5100027349,2024-05-04,4500010912,0000013186,061,7700,197818.45,INR
5100004504,2023-08-21,4500014271,0000015058,075,7700,2656632.44,INR
5100004704,2025-02-02,4500000463,0000013022,003,5500,517669.93,INR
5100002514,2024-07-09,4500013258,0000014154,072,5500,4968.64,INR
5100017919,2023-04-18,4500009203,0000015058,053,2200,3285873.59,INR
5100002328,2024-05-21,4500010949,0000013131,061,7700,248364.53,INR
5100011081,2025-03-21,4500009557,0000014527,054,5500,11012.95,INR
5100018331,2023-02-05,4500002120,0000015067,012,6600,11492.12,INR
5100043722,2023-04-15,,0000013506,052,1100,235843.01,INR
5100040598,2023-11-03,,0000013461,001,4400,484870.45,INR
5100035253,2025-09-04,4500002065,0000015067,012,2200,9561.96,INR
5100039726,2024-11-03,,0000013063,046,7700,93312.79,INR
5100019132,2025-12-22,4500007241,0000014354,044,4400,103261.24,INR
5100007339,2024-06-13,4500005929,0000014661,038,2200,265219.09,INR
5100011670,2024-06-28,4500002268,0000013253,014,1100,9193.32,USD
5100037888,2024-03-30,4500006044,0000012348,039,7700,96546.91,INR
5100012968,2024-09-18,4500003390,0000014514,019,5500,5069339.02,INR
5100017354,2025-10-16,4500013325,0000012692,073,3300,21411.57,INR
5100029502,2023-02-11,4500005864,0000013385,038,4400,115352.38,INR
5100043534,2025-08-14,,0000012666,053,2200,383286.0,INR
5100041802,2024-10-01,,0000014070,056,6600,657428.1,INR
5100030674,2025-08-17,4500004699,0000013972,031,2200,9527120.51,INR
5100027110,2025-01-16,4500005294,0000014516,034,7700,1003722.29,INR
5100032194,2024-01-10,4500012187,0000013407,068,3300,55444.76,INR
5100031188,2025-06-26,4500006063,0000015006,039,7700,1155930.73,INR
5100007656,2025-06-30,4500012150,0000014523,067,2200,83611.77,INR
5100027698,2025-04-20,4500002856,0000014360,017,6600,22170.21,INR
5100031265,2024-03-13,4500009336,0000014411,054,7700,9609.0,INR
5100015113,2024-03-17,4500013991,0000012630,075,4400,87678.68,INR
5100030338,2023-10-20,4500001512,0000012345,010,4400,133892.7,INR
5100006810,2024-12-08,4500013307,0000012915,073,3300,5110.44,INR
5100008952,2024-10-05,4500002723,0000012955,016,6600,9753.58,INR
5100019620,2024-04-05,4500005245,0000015057,034,1100,1612113.79,INR
5100016156,2024-08-14,4500009494,0000014465,054,3300,9828.13,INR
5100023676,2023-05-09,4500010772,0000014186,060,5500,259089472.68,INR
5100039741,2025-07-03,,0000012586,046,1100,23415.64,INR
5100012425,2023-03-03,4500003084,0000013219,017,3300,11881.99,INR
5100023773,2023-10-09,4500005739,0000012421,037,2200,101538.25,INR
5100017109,2023-05-03,4500002272,0000013253,014,6600,8920.58,INR
5100011886,2025-12-04,4500009407,0000014652,054,7700,9957.4,EUR
5100006803,2024-07-29,4500001431,0000012807,009,6600,28049.2,INR
5100001487,2023-08-08,4500001783,0000014527,010,4400,9119.61,INR
5100000853,2023-09-24,4500004647,0000013047,030,5500,1412226.5,INR
5100018789,2024-06-17,4500006916,0000014418,042,3300,95702.97,INR
5100027173,2024-01-24,4500013286,0000012915,073,7700,5268.14,INR
5100030799,2024-01-17,4500004100,0000012716,027,1100,553898.34,INR
5100027335,2025-09-27,4500003157,0000014360,017,5500,9658.82,INR
5100022095,2024-10-27,4500005817,0000014885,037,5500,108102.16,EUR
5100043630,2023-09-10,,0000014541,053,6600,127473.11,INR
5100033247,2025-11-17,4500003701,0000013682,024,5500,5297634.54,EUR
5100013399,2024-10-14,4500014116,0000012706,075,6600,6873.02,INR
5100022790,2025-08-05,4500001406,0000013047,009,1100,1220426.7,USD
5100040874,2025-03-10,,0000012790,056,2200,1105889.16,INR
5100026285,2023-04-15,4500009459,0000014465,054,3300,24925.29,INR
5100027255,2023-09-21,4500005830,0000014111,038,4400,93925.34,INR
5100009464,2023-10-15,4500004888,0000012832,032,7700,153870744.64,INR
5100006108,2023-10-03,4500004649,0000013336,030,7700,513358.47,INR
5100020382,2023-12-06,4500012552,0000013247,070,5500,44181.23,INR
5100004241,2024-11-07,4500008145,0000014755,048,5500,53885.47,INR
5100021583,2023-03-12,4500000289,0000012506,002,6600,559773.83,INR
5100002740,2023-01-19,4500010791,0000014186,060,3300,204460.6,INR
5100031274,2025-01-24,4500000594,0000014303,004,3300,557806.28,INR
5100043342,2024-09-15,,0000013507,044,2200,90098.34,INR
5100031180,2023-06-14,4500005842,0000013670,038,2200,297616.21,EUR
5100016036,2023-12-04,4500000637,0000013793,004,3300,512125.19,INR
5100036417,2024-10-04,4500000523,0000012457,004,4400,525989.59,INR
5100008249,2025-03-12,4500013193,0000014341,072,7700,44808.36,INR
5100001703,2025-02-03,4500001429,0000012966,009,5500,14474.7,INR
5100044228,2025-02-07,,0000012846,059,4400,116460.92,INR
5100015497,2025-04-02,4500009051,0000014022,052,6600,20441.36,INR
5100005733,2023-06-11,4500002112,0000012511,012,6600,10003.5,INR
5100031747,2023-02-08,4500012495,0000012783,069,2200,44926.63,INR
5100041640,2025-07-01,,0000013681,068,6600,84371.17,INR
5100005071,2024-07-17,4500001149,0000012348,009,1100,9892.37,INR
5100044442,2025-09-29,,0000013355,075,1100,24363.39,INR
5100000216,2024-11-16,4500010652,0000014186,060,3300,201176.22,INR
5100004851,2024-05-01,4500005151,0000014331,033,4400,1132493.47,INR
5100030195,2025-05-04,4500013939,0000012915,074,3300,5016.11,INR
5100031641,2023-03-27,4500004685,0000012620,030,3300,482462.75,INR
5100038949,2023-05-12,,0000014677,048,1100,115980.13,INR
5100027487,2024-06-05,4500010778,0000014186,060,3300,189429.24,INR
5100004337,2024-12-04,4500005894,0000012380,038,6600,102583.54,INR
5100038668,2025-02-07,,0000013709,049,4400,2895.93,INR
5100036230,2023-06-15,4500013487,0000013385,073,3300,4964.39,INR
5100004513,2025-12-31,4500013092,0000014341,072,1100,4783.35,INR
5100043442,2023-09-19,,0000012767,042,3300,35750.8,INR
5100027827,2024-11-10,4500001025,0000013109,007,6600,2449038.57,INR
5100036374,2025-12-26,4500010280,0000014138,058,1100,197893.25,INR
5100025285,2025-03-12,4500008248,0000013200,049,4400,27835.83,INR
5100028442,2024-11-05,4500009463,0000014615,054,7700,28993.35,USD
5100020797,2025-03-09,4500000250,0000013848,002,6600,239337802.54,INR
5100009061,2023-09-17,4500001167,0000012935,009,7700,10018.78,INR
5100044635,2025-06-12,,0000012692,057,7700,199581.73,INR
5100024141,2024-09-04,4500000423,0000013022,003,5500,1333267.18,INR
5100032146,2025-05-20,4500010313,0000014138,058,1100,543808.38,INR
5100002907,2025-12-31,4500006051,0000014883,039,7700,94349.68,INR
5100032304,2025-08-12,4500004766,0000014806,031,3300,505115.55,INR
5100034408,2023-05-31,4500008792,0000014527,051,6600,29942.21,INR
5100032910,2024-05-07,4500012546,0000013247,070,7700,52409.37,INR
5100024109,2024-09-04,4500009840,0000015067,055,5500,1244838.22,INR
5100016171,2023-01-31,4500008972,0000014948,052,3300,20676.32,INR
5100034602,2024-04-20,4500004613,0000013336,030,7700,493729.53,EUR
5100043506,2025-04-02,,0000013181,049,3300,26595.95,INR
5100022059,2025-12-30,4500010598,0000013456,059,6600,204718.22,INR
5100042268,2025-05-30,,0000012991,060,2200,99350.31,INR
5100036434,2023-02-09,4500003313,0000013330,018,5500,63809.09,INR
5100029862,2025-12-31,4500010194,0000014418,057,2200,11344.84,INR
5100024360,2023-06-14,4500000712,0000014642,005,5500,77887074.07,INR
5100003617,2023-05-01,4500003150,0000013219,017,5500,9861.28,USD
5100001644,2023-02-28,4500003677,0000014652,023,4400,5254081.35,INR
5100044470,2023-03-24,,0000014639,020,1100,193009.77,INR
5100016341,2025-09-13,4500009087,0000012738,053,2200,21391.99,INR
5100005478,2024-04-13,4500012172,0000014523,067,5500,48795.66,INR
5100026540,2023-06-15,4500011171,0000014989,062,2200,54848.57,INR
5100038260,2025-10-06,,0000013501,050,5500,530146.93,INR
5100036000,2025-08-30,4500001108,0000013544,008,4400,981044.74,INR
5100044042,2025-09-24,,0000014828,009,1100,776819.24,INR
5100041228,2023-11-11,,0000014388,048,7700,54029.01,INR
5100011331,2023-09-03,4500007415,0000013137,045,1100,465793.49,INR
5100012868,2025-07-06,4500007478,0000013999,045,2200,51236.32,INR
5100032241,2023-12-22,4500008084,0000014646,048,5500,14048731.18,INR
5100023432,2024-04-21,4500003717,0000014615,024,1100,5134521.2,INR
5100041072,2023-08-30,,0000012488,012,4400,783396.9,INR
5100039700,2025-08-01,,0000014968,020,3300,342934.91,INR
5100020723,2025-11-01,4500003729,0000013682,024,1100,4840225.24,INR
5100001784,2024-02-20,4500003571,0000013867,022,7700,5021340.59,USD
5100014217,2023-07-30,4500009899,0000015006,055,5500,24133.87,INR
5100031246,2023-12-30,4500000817,0000013741,006,3300,466082.57,INR
5100028041,2024-07-24,4500004992,0000013646,032,6600,1051811.99,INR
5100020780,2023-08-20,4500013926,0000012473,074,7700,5618.39,INR
5100015388,2025-05-08,4500005472,0000013550,036,2200,1040835.97,INR
5100034796,2025-12-31,4500006362,0000014655,040,7700,109835.88,INR
5100018750,2023-07-25,4500009734,0000013024,055,1100,9696.28,INR
5100000231,2025-08-10,4500012855,0000013444,071,2200,5064.38,INR
5100018353,2024-03-27,4500008368,0000014167,049,4400,21041.91,INR
5100023204,2023-09-07,4500000625,0000013031,004,3300,501669.47,INR
5100004336,2023-03-12,4500010267,0000012902,057,6600,90327.81,INR
5100019951,2023-05-25,4500003884,0000013698,026,6600,720436.01,USD
5100038968,2024-07-01,,0000013339,057,6600,20267.02,INR
5100012776,2023-11-13,4500002231,0000013253,014,7700,9457.41,USD
5100035666,2024-02-11,4500001732,0000014424,010,7700,554195.22,INR
5100043068,2025-06-19,,0000012805,054,5500,13288.36,INR
5100016635,2023-02-24,4500000716,0000014642,005,5500,479227.93,INR
5100018685,2023-04-18,4500007136,0000013481,043,1100,126186.11,INR
5100016537,2025-01-06,4500002063,0000013776,012,2200,56890.36,INR
5100022974,2025-04-26,4500000878,0000013227,006,1100,536122.81,INR
5100026805,2023-07-30,4500003946,0000013241,026,2200,1497754.31,INR
5100011919,2023-04-17,4500001585,0000014465,010,5500,9752.14,INR
5100034522,2024-02-19,4500008579,0000014570,051,2200,20785.77,INR
5100020807,2024-02-01,4500003558,0000012871,021,1100,1271441593.49,INR
5100035779,2024-06-06,4500011867,0000013840,066,4400,48084.31,INR
5100032558,2024-07-25,4500000838,0000013342,006,2200,6703271.41,INR
5100035145,2023-08-24,4500011697,0000013531,065,4400,93501.52,INR
5100040803,2025-04-14,,0000012443,049,7700,311270.67,INR
5100031494,2024-05-24,4500007342,0000014032,044,5500,49062.79,INR
5100025843,2024-03-07,4500003495,0000014652,020,7700,28638240.33,USD
5100035176,2024-07-23,4500007582,0000014951,046,2200,165306.17,INR
5100031691,2023-08-09,4500002934,0000012647,017,6600,10387.45,INR
5100038154,2024-03-23,,0000013063,055,7700,2405446.83,INR
5100008057,2023-04-14,4500009986,0000012450,056,4400,10249.04,INR
5100039854,2023-04-03,,0000013568,040,3300,56995.22,INR
5100034902,2023-05-08,4500007219,0000014279,044,7700,49036.45,INR
5100021080,2025-09-05,4500006834,0000013717,042,1100,175048.72,INR
5100002875,2024-02-04,4500013785,0000012915,074,1100,4772.58,INR
5100038362,2024-12-04,,0000013022,049,2200,197420.41,INR
5100044490,2025-07-17,,0000013349,057,6600,105471.74,INR
5100002554,2023-10-31,4500002997,0000014020,017,3300,9575.3,INR
5100020258,2023-11-03,4500007411,0000013137,045,3300,4006048.0,INR
5100033777,2025-03-10,4500009785,0000013047,055,3300,10591.24,USD
5100000646,2025-03-30,4500009577,0000014704,054,7700,11453.22,INR
5100013624,2023-05-13,4500004462,0000014410,029,6600,1258774.89,INR
5100005382,2023-08-10,4500013010,0000013405,072,7700,6157.6,INR
5100013924,2025-06-22,4500000973,0000013109,007,6600,559538.98,INR
5100022819,2024-03-03,4500006070,0000012348,039,2200,363083.52,INR
5100008256,2024-04-03,4500013352,0000012807,073,7700,5280.42,INR
5100029408,2025-08-24,4500012864,0000013405,071,7700,5089.89,INR
5100043977,2023-10-14,,0000013029,023,1100,31370.75,INR
5100003861,2024-01-17,4500009817,0000012979,055,3300,9635.84,INR
5100040327,2024-10-04,,0000012977,052,3300,193950.03,INR
5100031016,2025-08-12,4500006088,0000014883,039,4400,103611.91,INR
5100006915,2023-05-08,4500002105,0000015067,012,2200,9357.43,INR
5100012680,2025-10-26,4500005310,0000014555,034,2200,1023938.31,INR
5100020586,2024-05-28,4500013471,0000014527,073,3300,4477.45,INR
5100015200,2023-03-25,4500003225,0000014415,018,3300,11496.17,INR
5100002874,2025-04-18,4500012973,0000014360,072,7700,4992.24,INR
5100036158,2025-07-26,4500009855,0000013047,055,2200,9524.31,INR
5100013958,2024-08-04,4500003454,0000014652,020,7700,353326154.51,INR
5100042526,2024-05-04,,0000013560,019,5500,25107.34,INR
5100002868,2024-07-24,4500011280,0000013481,062,2200,51337.04,INR
5100040977,2025-06-11,,0000013344,043,6600,44345.48,INR
5100032432,2023-12-15,4500011202,0000014989,062,2200,74891.35,INR
5100010135,2024-01-27,4500009149,0000012738,053,4400,1701079.86,INR
5100000898,2023-03-31,4500012278,0000012684,068,5500,110943.21,INR
5100001121,2023-09-22,4500013703,0000012876,074,1100,5296.76,USD
5100025237,2025-07-26,4500004120,0000013415,027,3300,540558.95,INR
5100025376,2023-09-17,4500012448,0000014385,069,5500,52358.16,INR
5100030360,2024-10-05,4500013741,0000012354,074,6600,16179.84,INR
5100044026,2024-12-12,,0000014721,045,6600,280612.18,INR
5100030627,2024-11-16,4500011278,0000013481,062,7700,61429.2,INR
5100023972,2024-03-31,4500006780,0000012807,041,4400,103252.97,INR
5100014720,2023-02-04,4500011849,0000013840,066,3300,55402.48,INR
5100021898,2024-01-12,4500002355,0000014699,015,6600,10781.12,USD
5100017935,2024-11-22,4500012348,0000013407,068,5500,50704.72,INR
5100011841,2025-05-19,4500007243,0000014032,044,5500,1169005.23,INR
5100003035,2025-12-19,4500001181,0000012915,009,7700,10223.44,INR
5100001812,2024-05-09,4500002095,0000015067,012,6600,15825.43,INR
5100033975,2023-09-08,4500013106,0000014385,072,7700,4492.7,INR
5100004071,2023-08-26,4500004560,0000013047,030,4400,482381.95,USD
5100028599,2025-09-20,4500004184,0000013415,027,3300,496975.28,EUR
5100020743,2025-02-21,4500005273,0000015057,034,2200,1023025.64,INR
5100004303,2023-12-19,4500011008,0000013149,061,1100,207034.28,INR
5100008943,2024-07-02,4500003620,0000014652,023,4400,5147854.37,INR
5100028344,2023-10-29,4500002229,0000013253,014,7700,9694.96,EUR
5100014825,2023-06-15,4500005340,0000015057,034,2200,2510550.19,INR
5100026693,2024-03-02,4500012439,0000014088,069,2200,49814.85,EUR
5100033412,2025-10-09,4500009795,0000013024,055,5500,9952.8,INR
5100008407,2025-01-30,4500006030,0000014938,039,2200,96433.81,INR
5100002549,2025-06-21,4500005055,0000014242,033,6600,61147844.93,INR
5100000354,2025-01-06,4500009878,0000014208,055,5500,9990.49,INR
5100003640,2024-05-09,4500004436,0000013670,029,2200,498051.28,INR
5100010761,2024-02-06,4500002213,0000014901,013,7700,10316.12,USD
5100022655,2025-05-22,4500008306,0000013537,049,5500,19059.83,INR
5100027483,2025-08-21,4500010412,0000014138,058,1100,657170.91,INR
5100023689,2023-08-06,4500008638,0000014424,051,2200,21200.63,INR
5100033863,2023-07-31,4500006788,0000012348,041,3300,24277914.79,INR
5100018553,2023-02-07,4500014067,0000013131,075,7700,5181.53,INR
5100023426,2025-06-17,4500000064,0000013965,001,3300,562064.14,INR
5100016880,2023-03-29,4500012214,0000012684,068,5500,47590.97,INR
5100028233,2024-12-24,4500011641,0000014495,064,7700,47876.46,INR
5100029913,2024-06-03,4500008453,0000015041,050,5500,20517.54,INR
5100009433,2023-10-19,4500005254,0000015057,034,1100,175527849.79,INR
5100034423,2023-02-15,4500004077,0000013415,027,4400,461967.97,INR
5100023578,2024-12-23,4500007654,0000014760,046,1100,897599.66,INR
5100006926,2025-03-27,4500003191,0000013330,018,3300,10010.55,INR
5100013459,2025-02-20,4500007794,0000014845,047,3300,79687.65,INR
5100019408,2023-07-10,4500000332,0000015105,002,6600,516486.35,INR
5100001489,2023-10-19,4500010084,0000013859,056,1100,10631.29,INR
5100028530,2023-09-04,4500000121,0000013527,001,3300,517258.25,INR
5100014475,2024-10-06,4500007985,0000014646,048,2200,76409.66,INR
5100016404,2025-02-23,4500009312,0000012805,054,5500,10494.26,EUR
5100029515,2024-06-16,4500011417,0000012646,063,5500,123196.76,INR
5100043271,2024-03-24,,0000013298,002,5500,628267.99,INR
5100022528,2025-05-28,4500007251,0000014032,044,5500,52006.56,INR
5100005286,2025-12-31,4500008847,0000014570,051,2200,18788.45,INR
5100036611,2024-05-29,4500010146,0000013140,057,2200,9950.59,INR
5100000842,2023-10-11,4500012669,0000013368,071,2200,4719.32,INR
5100033007,2025-07-18,4500013460,0000014942,073,3300,688102.71,INR
5100014181,2025-05-03,4500008984,0000014022,052,4400,62071.93,INR
5100009786,2024-08-12,4500008479,0000012786,050,3300,20192.99,INR
5100000501,2025-03-20,4500012246,0000012684,068,2200,55067.79,INR
5100018900,2025-10-25,4500013346,0000012876,073,7700,4932.29,INR
5100009068,2024-10-21,4500009143,0000012738,053,5500,25825.13,INR
